city,state,street_number,street_name,scientific_name,common_name,height_range,width,diameter_breast_height_range,scientific_name_old,common_name_old,address,height_binned_m,diameter_breast_height_binned,diameter_breast_height_binned_cm,nonmatch,word_count_name,genus_only,native,latitude,longitude
Nashville,Tennessee,401.0,DEMONBREUN ST,Acer saccharum,Sugar maple,21 to 25 ft,21 to 25,21 to 25 in,Acer saccharum,Sugar Maple,401 Demonbreun St,,21 to 25 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Gleditsia triacanthos,Honey locust,31 to 35 ft,36 to 40,36 to 40 in,Gleditsia triacanthos cv.,Honey Locust,401 Demonbreun St,,36 to 40 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Gleditsia triacanthos,Honey locust,31 to 35 ft,36 to 40,36 to 40 in,Gleditsia triacanthos cv.,Honey Locust,401 Demonbreun St,,36 to 40 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Gleditsia triacanthos,Honey locust,31 to 35 ft,31 to 35,31 to 35 in,Gleditsia triacanthos cv.,Honey Locust,401 Demonbreun St,,31 to 35 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Gleditsia triacanthos,Honey locust,26 to 30 ft,26 to 30,26 to 30 in,Gleditsia triacanthos cv.,Honey Locust,401 Demonbreun St,,26 to 30 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Gleditsia triacanthos,Honey locust,26 to 30 ft,21 to 25,21 to 25 in,Gleditsia triacanthos cv.,Honey Locust,401 Demonbreun St,,21 to 25 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,11 to 15 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan Titans Wy,,6 to 10 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,11 to 15 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan Titans Wy,,6 to 10 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,6 to 10 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan Titans Wy,,6 to 10 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,11 to 15 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan Titans Wy,,6 to 10 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,133.0,GATEWAY BV,Platanus hispanica,London planetree,,, in,Platanus x hispanica,London Planetree,133 Gateway Bv,, in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,133.0,GATEWAY BV,Ulmus parvifolia,Lacebark elm,16 to 20 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,133 Gateway Bv,,16 to 20 in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,11 to 15 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,133.0,GATEWAY BV,Ulmus parvifolia,Lacebark elm,16 to 20 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,133 Gateway Bv,,16 to 20 in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,133.0,GATEWAY BV,Ulmus parvifolia,Lacebark elm,16 to 20 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,133 Gateway Bv,,16 to 20 in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,133.0,GATEWAY BV,Ulmus parvifolia,Lacebark elm,16 to 20 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,133 Gateway Bv,,16 to 20 in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,133.0,GATEWAY BV,Ulmus parvifolia,Lacebark elm,16 to 20 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,133 Gateway Bv,,16 to 20 in,,False,2,no,FALSE,36.082284,-86.791662
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,6 to 10,6 to 10 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,6 to 10 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,1101.0,LAUREL ST,Liriodendron tulipifera,Tulip poplar,26 to 30 ft,16 to 20,16 to 20 in,Liriodendron tulipifera,Tulip Poplar,1101 Laurel St,,16 to 20 in,,False,2,no,TRUE,36.153896,-86.784631
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,LAUREL ST,Liriodendron tulipifera,Tulip poplar,26 to 30 ft,21 to 25,21 to 25 in,Liriodendron tulipifera,Tulip Poplar,nan Laurel St,,21 to 25 in,,False,2,no,TRUE,36.1540407,-86.7844949
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,1101.0,MCGAVOCK ST,Ulmus pumila,Siberian elm,26 to 30 ft,21 to 25,21 to 25 in,Ulmus pumila,Siberian Elm,1101 Mcgavock St,,21 to 25 in,,False,2,no,FALSE,36.155921,-86.785744
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,600.0,MCGAVOCK ST,Tilia cordata,Little leaf linden,21 to 25 ft,16 to 20,16 to 20 in,Tilia cordata,Little Leaf Linden,600 Mcgavock St,,16 to 20 in,,False,2,no,FALSE,36.1579153,-86.7813358
Nashville,Tennessee,227.0,MCLEMORE ST,Acer rubrum,Red maple,16 to 20 ft,16 to 20,16 to 20 in,Acer rubrum,Red Maple,227 Mclemore St,,16 to 20 in,,False,2,no,TRUE,36.161287,-86.785038
Nashville,Tennessee,227.0,MCLEMORE ST,Acer rubrum,Red maple,21 to 25 ft,21 to 25,21 to 25 in,Acer rubrum,Red Maple,227 Mclemore St,,21 to 25 in,,False,2,no,TRUE,36.161287,-86.785038
Nashville,Tennessee,227.0,MCLEMORE ST,Acer rubrum,Red maple,31 to 35 ft,31 to 35,31 to 35 in,Acer rubrum,Red Maple,227 Mclemore St,,31 to 35 in,,False,2,no,TRUE,36.161287,-86.785038
Nashville,Tennessee,101.0,MOLLOY ST,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,101 Molloy St,,16 to 20 in,,False,2,no,FALSE,36.159265,-86.772693
Nashville,Tennessee,105.0,MOLLOY ST,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,105 Molloy St,,16 to 20 in,,False,2,no,FALSE,36.159257,-86.7727127
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,105.0,MOLLOY ST,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,105 Molloy St,,16 to 20 in,,False,2,no,FALSE,36.159257,-86.7727127
Nashville,Tennessee,105.0,MOLLOY ST,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,105 Molloy St,,16 to 20 in,,False,2,no,FALSE,36.159257,-86.7727127
Nashville,Tennessee,1209.0,PINE ST,Pyrus calleryana,Callery pear,26 to 30 ft,16 to 20,16 to 20 in,Pyrus calleryana,Callery Pear,1209 Pine St,,16 to 20 in,,False,2,no,FALSE,36.1525816,-86.7850936
Nashville,Tennessee,1209.0,PINE ST,Pyrus calleryana,Callery pear,26 to 30 ft,16 to 20,16 to 20 in,Pyrus calleryana,Callery Pear,1209 Pine St,,16 to 20 in,,False,2,no,FALSE,36.1525816,-86.7850936
Nashville,Tennessee,1209.0,PINE ST,Pyrus calleryana,Callery pear,26 to 30 ft,16 to 20,16 to 20 in,Pyrus calleryana,Callery Pear,1209 Pine St,,16 to 20 in,,False,2,no,FALSE,36.1525816,-86.7850936
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,POLK AV,Quercus shumardii,Shumard oak,31 to 35 ft,26 to 30,26 to 30 in,Quercus shumardii,Shumard Oak,nan Polk Av,,26 to 30 in,,False,2,no,TRUE,36.1625144,-86.7838066
Nashville,Tennessee,,POLK AV,Quercus shumardii,Shumard oak,11 to 15 ft,21 to 25,21 to 25 in,Quercus shumardii,Shumard Oak,nan Polk Av,,21 to 25 in,,False,2,no,TRUE,36.1625144,-86.7838066
Nashville,Tennessee,,RIVERFRONT,Acer rubrum,Red maple,36 to 40 ft,31 to 35,31 to 35 in,Acer rubrum,Red Maple,nan Riverfront,,31 to 35 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Fraxinus pennsylvanica,Green ash,21 to 25 ft,36 to 40,36 to 40 in,Fraxinus pennsylvanicum,Green Ash,nan Riverfront,,36 to 40 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,RIVERFRONT,Fraxinus pennsylvanica,Green ash,26 to 30 ft,36 to 40,36 to 40 in,Fraxinus pennsylvanicum,Green Ash,nan Riverfront,,36 to 40 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Fraxinus pennsylvanica,Green ash,11 to 15 ft,16 to 20,16 to 20 in,Fraxinus pennsylvanicum,Green Ash,nan Riverfront,,16 to 20 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Fraxinus pennsylvanica,Green ash,16 to 20 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan Riverfront,,21 to 25 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,RIVERFRONT,Juglans nigra,Black walnut,16 to 20 ft,16 to 20,16 to 20 in,Juglens nigra,Black Walnut,nan Riverfront,,16 to 20 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Juniperus virginiana,Eastern red cedar,31 to 35 ft,26 to 30,26 to 30 in,Juniperus virginiana,Eastern Red Cedar,nan Riverfront,,26 to 30 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,RIVERFRONT,Juniperus virginiana,Eastern red cedar,26 to 30 ft,16 to 20,16 to 20 in,Juniperus virginiana,Eastern Red Cedar,nan Riverfront,,16 to 20 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Liriodendron tulipifera,Tulip poplar,41 to 45 ft,36 to 40,36 to 40 in,Liriodendron tulipifera,Tulip Poplar,nan Riverfront,,36 to 40 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,UNION ST,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Union St,,6 to 10 in,,False,2,no,FALSE,36.1658341,-86.778278
Nashville,Tennessee,,RIVERFRONT,Magnolia grandiflora,Southern magnolia,31 to 35 ft,26 to 30,26 to 30 in,Magnolia grandiflora,Southern Magnolia,nan Riverfront,,26 to 30 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Magnolia grandiflora,Southern magnolia,31 to 35 ft,26 to 30,26 to 30 in,Magnolia grandiflora,Southern Magnolia,nan Riverfront,,26 to 30 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Magnolia virginiana,Sweetbay magnolia,16 to 20 ft,16 to 20,16 to 20 in,Magnolia virginiana,Sweetbay Magnolia,nan Riverfront,,16 to 20 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Magnolia virginiana,Sweetbay magnolia,11 to 15 ft,16 to 20,16 to 20 in,Magnolia virginiana,Sweetbay Magnolia,nan Riverfront,,16 to 20 in,,False,2,no,TRUE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Picea abies,Norway spruce,21 to 25 ft,16 to 20,16 to 20 in,Picea abies,Norway Spruce,nan Riverfront,,16 to 20 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,330.0,10TH AV N,Acer rubrum,Red maple,16 to 20 ft,11 to 15,11 to 15 in,Acer rubrum,Red Maple,330 10Th Av N,,11 to 15 in,,False,2,no,TRUE,36.1624296,-86.7872886
Nashville,Tennessee,330.0,10TH AV N,Ulmus pumila,Siberian elm,21 to 25 ft,11 to 15,11 to 15 in,Ulmus pumila,Siberian Elm,330 10Th Av N,,11 to 15 in,,False,2,no,FALSE,36.1624296,-86.7872886
Nashville,Tennessee,330.0,10TH AV N,Ulmus pumila,Siberian elm,21 to 25 ft,11 to 15,11 to 15 in,Ulmus pumila,Siberian Elm,330 10Th Av N,,11 to 15 in,,False,2,no,FALSE,36.1624296,-86.7872886
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,11 to 15,11 to 15 in,Acer ginnala,Amur Maple,10 11Th Av S,,11 to 15 in,,False,2,no,FALSE,36.153515,-86.7839574
